Feature_ID	HMP	KEGG_Entry	Fold_Change	Benjamini-Hochberg_P-Value_Final
ESIneg_455		C15512	NaN	1
ESIneg_455		C20464	NaN	1
ESIneg_456	HMDB0127615		-1.127269689	1
ESIneg_456	HMDB0000421		-1.127269689	1
ESIneg_456	HMDB0001292	C06257	-1.127269689	1
ESIneg_456	HMDB0003224	C01801	-1.127269689	1
ESIneg_456	HMDB0012141	C04272	-1.127269689	1
ESIneg_456	HMDB0012485		-1.127269689	1
ESIneg_456	HMDB0029576		-1.127269689	1
ESIneg_456		C02783	-1.127269689	1
ESIneg_456		C04039	-1.127269689	1
ESIneg_456		C08347	-1.127269689	1
ESIneg_457	HMDB0127615		-1.646698254	1
ESIneg_457	HMDB0000421		-1.646698254	1
ESIneg_457	HMDB0001292	C06257	-1.646698254	1
ESIneg_457	HMDB0003224	C01801	-1.646698254	1
ESIneg_457	HMDB0012141	C04272	-1.646698254	1
ESIneg_457	HMDB0012485		-1.646698254	1
ESIneg_457	HMDB0029576		-1.646698254	1
ESIneg_457		C02783	-1.646698254	1
ESIneg_457		C04039	-1.646698254	1
ESIneg_457		C08347	-1.646698254	1
ESIneg_458			1.048520924	1
ESIneg_459	HMDB0032931		NaN	1
ESIneg_460	HMDB0001250	C07565	-14.07825891	1
ESIneg_460	HMDB0010715	C02505	-14.07825891	1
ESIneg_460	HMDB0032628		-14.07825891	1
ESIneg_460	HMDB0032630		-14.07825891	1
ESIneg_460	HMDB0037071		-14.07825891	1
ESIneg_460	HMDB0037072		-14.07825891	1
ESIneg_460	HMDB0040008		-14.07825891	1
ESIneg_460	HMDB0040013		-14.07825891	1
ESIneg_460	HMDB0040222		-14.07825891	1
ESIneg_460	HMDB0040223		-14.07825891	1
ESIneg_460	HMDB0040224		-14.07825891	1
ESIneg_460		C15561	-14.07825891	1
ESIneg_460		C16075	-14.07825891	1
ESIneg_460		C19714	-14.07825891	1
ESIneg_461	HMDB0000034	C00147	-1.083028195	1
ESIneg_462	HMDB0000742	C00155	-2.681081081	1
ESIneg_462	HMDB0002108		-2.681081081	1
ESIneg_462		C05330	-2.681081081	1
ESIneg_463	HMDB0001250	C07565	-2.029257068	1
ESIneg_463	HMDB0010715	C02505	-2.029257068	1
ESIneg_463	HMDB0032628		-2.029257068	1
ESIneg_463	HMDB0032630		-2.029257068	1
ESIneg_463	HMDB0037071		-2.029257068	1
ESIneg_463	HMDB0037072		-2.029257068	1
ESIneg_463	HMDB0040008		-2.029257068	1
ESIneg_463	HMDB0040013		-2.029257068	1
ESIneg_463	HMDB0040222		-2.029257068	1
ESIneg_463	HMDB0040223		-2.029257068	1
ESIneg_463	HMDB0040224		-2.029257068	1
ESIneg_463		C15561	-2.029257068	1
ESIneg_463		C16075	-2.029257068	1
ESIneg_463		C19714	-2.029257068	1
ESIneg_464	HMDB0001250	C07565	NaN	1
ESIneg_464	HMDB0010715	C02505	NaN	1
ESIneg_464	HMDB0032628		NaN	1
ESIneg_464	HMDB0032630		NaN	1
ESIneg_464	HMDB0037071		NaN	1
ESIneg_464	HMDB0037072		NaN	1
ESIneg_464	HMDB0040008		NaN	1
ESIneg_464	HMDB0040013		NaN	1
ESIneg_464	HMDB0040222		NaN	1
ESIneg_464	HMDB0040223		NaN	1
ESIneg_464	HMDB0040224		NaN	1
ESIneg_464		C15561	NaN	1
ESIneg_464		C16075	NaN	1
ESIneg_464		C19714	NaN	1
ESIneg_465	HMDB0031404	C00571	-2.825750469	1
ESIneg_465	HMDB0032416		-2.825750469	1
ESIneg_466			1.061538338	1
ESIneg_467			1.311671177	1
ESIneg_468		C03804	-4.548984035	1
ESIneg_469	HMDB0000613		1.020480211	1
ESIneg_469	HMDB0000943	C01620	1.020480211	1
ESIneg_469	HMDB0062620	C01620	1.020480211	1
ESIneg_469	HMDB0031160		1.020480211	1
ESIneg_469	HMDB0033053		1.020480211	1
ESIneg_469	HMDB0033054		1.020480211	1
ESIneg_470	HMDB0031160		-1.852486113	1
ESIneg_470	HMDB0033053		-1.852486113	1
ESIneg_470	HMDB0033054		-1.852486113	1
ESIneg_470	HMDB0000157	C00262	-1.852486113	1
ESIneg_470	HMDB0014581		-1.852486113	1
ESIneg_471		C03804	-1.113706407	1
ESIneg_472			NaN	1
ESIneg_473	HMDB0062810	C07211	-9.718604651	1
ESIneg_473	HMDB0124942		-9.718604651	1
ESIneg_473	HMDB0125535		-9.718604651	1
ESIneg_473	HMDB0126385		-9.718604651	1
ESIneg_473	HMDB0000209	C07086	-9.718604651	1
ESIneg_473	HMDB0002340	C07215	-9.718604651	1
ESIneg_473	HMDB0003767	C03765	-9.718604651	1
ESIneg_473	HMDB0029635	C01454	-9.718604651	1
ESIneg_473	HMDB0029686	C10761	-9.718604651	1
ESIneg_473	HMDB0031459		-9.718604651	1
ESIneg_473	HMDB0032400		-9.718604651	1
ESIneg_473	HMDB0032568		-9.718604651	1
ESIneg_473	HMDB0032603		-9.718604651	1
ESIneg_473	HMDB0033128		-9.718604651	1
ESIneg_473	HMDB0033766		-9.718604651	1
ESIneg_473	HMDB0033968		-9.718604651	1
ESIneg_473	HMDB0038176		-9.718604651	1
ESIneg_473	HMDB0040638		-9.718604651	1
ESIneg_473	HMDB0040733	C00548	-9.718604651	1
ESIneg_473	HMDB0041485	C05613	-9.718604651	1
ESIneg_473		C06224	-9.718604651	1
ESIneg_473		C07085	-9.718604651	1
ESIneg_473		C07189	-9.718604651	1
ESIneg_473		C10700	-9.718604651	1
ESIneg_473		C14087	-9.718604651	1
ESIneg_473		C15583	-9.718604651	1
ESIneg_473		C20645	-9.718604651	1
ESIneg_473		C21166	-9.718604651	1
ESIneg_474	HMDB0062810	C07211	1.98340674	1
ESIneg_474	HMDB0124942		1.98340674	1
ESIneg_474	HMDB0125535		1.98340674	1
ESIneg_474	HMDB0126385		1.98340674	1
ESIneg_474	HMDB0000209	C07086	1.98340674	1
ESIneg_474	HMDB0002340	C07215	1.98340674	1
ESIneg_474	HMDB0003767	C03765	1.98340674	1
ESIneg_474	HMDB0029635	C01454	1.98340674	1
ESIneg_474	HMDB0029686	C10761	1.98340674	1
ESIneg_474	HMDB0031459		1.98340674	1
ESIneg_474	HMDB0032400		1.98340674	1
ESIneg_474	HMDB0032568		1.98340674	1
ESIneg_474	HMDB0032603		1.98340674	1
ESIneg_474	HMDB0033128		1.98340674	1
ESIneg_474	HMDB0033766		1.98340674	1
ESIneg_474	HMDB0033968		1.98340674	1
ESIneg_474	HMDB0038176		1.98340674	1
ESIneg_474	HMDB0040638		1.98340674	1
ESIneg_474	HMDB0040733	C00548	1.98340674	1
ESIneg_474	HMDB0041485	C05613	1.98340674	1
ESIneg_474		C06224	1.98340674	1
ESIneg_474		C07085	1.98340674	1
ESIneg_474		C07189	1.98340674	1
ESIneg_474		C10700	1.98340674	1
ESIneg_474		C14087	1.98340674	1
ESIneg_474		C15583	1.98340674	1
ESIneg_474		C20645	1.98340674	1
ESIneg_474		C21166	1.98340674	1
ESIneg_475	HMDB0031160		1.180995475	1
ESIneg_475	HMDB0033053		1.180995475	1
ESIneg_475	HMDB0033054		1.180995475	1
ESIneg_475	HMDB0000157	C00262	1.180995475	1
ESIneg_475	HMDB0014581		1.180995475	1
ESIneg_476			-1.935701992	1
ESIneg_477			1.299937807	1
ESIneg_478			1.158276536	1
ESIneg_479			-1.851243139	1
ESIneg_480			1.07272361	1
ESIneg_481			-2.742892846	1
ESIneg_482			1.0949911	1
ESIneg_483			1.240584018	1
ESIneg_484	HMDB0000500	C00156	1.01784055	1
ESIneg_484	HMDB0001895	C00805	1.01784055	1
ESIneg_484	HMDB0002466	C00587	1.01784055	1
ESIneg_484	HMDB0062484		1.01784055	1
ESIneg_484	HMDB0004062	C05585	1.01784055	1
ESIneg_484	HMDB0032576		1.01784055	1
ESIneg_484	HMDB0032920		1.01784055	1
ESIneg_484	HMDB0033812	C10832	1.01784055	1
ESIneg_484	HMDB0059965	C16700	1.01784055	1
ESIneg_484		C18316	1.01784055	1
ESIneg_485	HMDB0062562		1.002451998	1
ESIneg_485	HMDB0000301	C00785	1.002451998	1
ESIneg_485	HMDB0002730		1.002451998	1
ESIneg_485	HMDB0031338		1.002451998	1
ESIneg_485	HMDB0034174		1.002451998	1
ESIneg_485	HMDB0061680		1.002451998	1
ESIneg_485		C02126	1.002451998	1
ESIneg_485		C19345	1.002451998	1
ESIneg_486	HMDB0000500	C00156	-1.856412703	1
ESIneg_486	HMDB0001895	C00805	-1.856412703	1
ESIneg_486	HMDB0002466	C00587	-1.856412703	1
ESIneg_486	HMDB0062484		-1.856412703	1
ESIneg_486	HMDB0004062	C05585	-1.856412703	1
ESIneg_486	HMDB0032576		-1.856412703	1
ESIneg_486	HMDB0032920		-1.856412703	1
ESIneg_486	HMDB0033812	C10832	-1.856412703	1
ESIneg_486	HMDB0059965	C16700	-1.856412703	1
ESIneg_486		C18316	-1.856412703	1
ESIneg_487	HMDB0062562		-1.096566461	1
ESIneg_487	HMDB0000301	C00785	-1.096566461	1
ESIneg_487	HMDB0002730		-1.096566461	1
ESIneg_487	HMDB0031338		-1.096566461	1
ESIneg_487	HMDB0034174		-1.096566461	1
ESIneg_487	HMDB0061680		-1.096566461	1
ESIneg_487		C02126	-1.096566461	1
ESIneg_487		C19345	-1.096566461	1
ESIneg_488			-1.680743548	1
ESIneg_489			NaN	1
ESIneg_490	HMDB0041607		NaN	1
ESIneg_490	HMDB0125590		NaN	1
ESIneg_490	HMDB0126388		NaN	1
ESIneg_490	HMDB0004284	C06044	NaN	1
ESIneg_490	HMDB0029563		NaN	1
ESIneg_490	HMDB0029671		NaN	1
ESIneg_490	HMDB0029672		NaN	1
ESIneg_490	HMDB0032036		NaN	1
ESIneg_490	HMDB0032136		NaN	1
ESIneg_490	HMDB0032137		NaN	1
ESIneg_490	HMDB0032139		NaN	1
ESIneg_490	HMDB0032159		NaN	1
ESIneg_490	HMDB0032290		NaN	1
ESIneg_490	HMDB0034241		NaN	1
ESIneg_490	HMDB0039802		NaN	1
ESIneg_490	HMDB0040174		NaN	1
ESIneg_490	HMDB0040177	C06728	NaN	1
ESIneg_490		C03352	NaN	1
ESIneg_490		C07084	NaN	1
ESIneg_490		C11480	NaN	1
ESIneg_490		C13638	NaN	1
ESIneg_490		C20694	NaN	1
ESIneg_491	HMDB0041607		NaN	1
ESIneg_491	HMDB0125590		NaN	1
ESIneg_491	HMDB0126388		NaN	1
ESIneg_491	HMDB0004284	C06044	NaN	1
ESIneg_491	HMDB0029563		NaN	1
ESIneg_491	HMDB0029671		NaN	1
ESIneg_491	HMDB0029672		NaN	1
ESIneg_491	HMDB0032036		NaN	1
ESIneg_491	HMDB0032136		NaN	1
ESIneg_491	HMDB0032137		NaN	1
ESIneg_491	HMDB0032139		NaN	1
ESIneg_491	HMDB0032159		NaN	1
ESIneg_491	HMDB0032290		NaN	1
ESIneg_491	HMDB0034241		NaN	1
ESIneg_491	HMDB0039802		NaN	1
ESIneg_491	HMDB0040174		NaN	1
ESIneg_491	HMDB0040177	C06728	NaN	1
ESIneg_491		C03352	NaN	1
ESIneg_491		C07084	NaN	1
ESIneg_491		C11480	NaN	1
ESIneg_491		C13638	NaN	1
ESIneg_491		C20694	NaN	1
ESIneg_492	HMDB0062562		-1.004928202	1
ESIneg_492	HMDB0000301	C00785	-1.004928202	1
ESIneg_492	HMDB0002730		-1.004928202	1
ESIneg_492	HMDB0031338		-1.004928202	1
ESIneg_492	HMDB0034174		-1.004928202	1
ESIneg_492	HMDB0061680		-1.004928202	1
ESIneg_492		C02126	-1.004928202	1
ESIneg_492		C19345	-1.004928202	1
ESIneg_493			1.210418276	1
ESIneg_494	HMDB0012153		1.126207829	1
ESIneg_494	HMDB0038174		1.126207829	1
ESIneg_494	HMDB0059856		1.126207829	1
ESIneg_494		C12110	1.126207829	1
ESIneg_495	HMDB0012153		-4.048349057	1
ESIneg_495	HMDB0038174		-4.048349057	1
ESIneg_495	HMDB0059856		-4.048349057	1
ESIneg_495		C12110	-4.048349057	1
ESIneg_496			-1.505937099	1
ESIneg_497	HMDB0037285		-1.024564677	1
ESIneg_498			-1.163237185	1
ESIneg_499			-1.120340538	1
ESIneg_500		C02221	-1.576731602	1
ESIneg_500		C02234	-1.576731602	1
ESIneg_501			-1.019996522	1
ESIneg_502		C02221	-1.505996003	1
ESIneg_502		C02234	-1.505996003	1
ESIneg_503	HMDB0032311		16.08938547	0.064140578
ESIneg_503	HMDB0036176		16.08938547	0.064140578
ESIneg_503	HMDB0037167		16.08938547	0.064140578
ESIneg_503	HMDB0037196		16.08938547	0.064140578
ESIneg_503	HMDB0037625		16.08938547	0.064140578
ESIneg_503	HMDB0039651		16.08938547	0.064140578
ESIneg_503	HMDB0039652		16.08938547	0.064140578
ESIneg_503	HMDB0039673		16.08938547	0.064140578
ESIneg_503	HMDB0039680		16.08938547	0.064140578
ESIneg_503	HMDB0039681		16.08938547	0.064140578
ESIneg_503	HMDB0040463		16.08938547	0.064140578
ESIneg_503	HMDB0040526		16.08938547	0.064140578
ESIneg_503	HMDB0060682	C16656	16.08938547	0.064140578
ESIneg_503		C06727	16.08938547	0.064140578
ESIneg_503		C18011	16.08938547	0.064140578
ESIneg_503		C19311	16.08938547	0.064140578
ESIneg_504	HMDB0002144		2.66873706	1
ESIneg_504	HMDB0002271		2.66873706	1
ESIneg_504	HMDB0002820	C05828	2.66873706	1
ESIneg_504	HMDB0004988		2.66873706	1
ESIneg_504		C13693	2.66873706	1
ESIneg_504		C20522	2.66873706	1
ESIneg_505	HMDB0040236		3.802678571	1
ESIneg_506			-1.182891414	1
ESIneg_507	HMDB0030957		-1.363201912	1
ESIneg_507	HMDB0030958		-1.363201912	1
ESIneg_507	HMDB0031262		-1.363201912	1
ESIneg_507	HMDB0031269		-1.363201912	1
ESIneg_507	HMDB0031834		-1.363201912	1
ESIneg_507	HMDB0032535		-1.363201912	1
ESIneg_507	HMDB0033554		-1.363201912	1
ESIneg_507	HMDB0033794		-1.363201912	1
ESIneg_507	HMDB0034758		-1.363201912	1
ESIneg_507	HMDB0034761		-1.363201912	1
ESIneg_507	HMDB0034764		-1.363201912	1
ESIneg_507	HMDB0034845		-1.363201912	1
ESIneg_507	HMDB0035916		-1.363201912	1
ESIneg_507	HMDB0035926		-1.363201912	1
ESIneg_507	HMDB0035927		-1.363201912	1
ESIneg_507	HMDB0037001		-1.363201912	1
ESIneg_507	HMDB0037150		-1.363201912	1
ESIneg_507	HMDB0037170		-1.363201912	1
ESIneg_507	HMDB0038067		-1.363201912	1
ESIneg_507	HMDB0038400		-1.363201912	1
ESIneg_507	HMDB0039461		-1.363201912	1
ESIneg_507	HMDB0059828		-1.363201912	1
ESIneg_507	HMDB0062671		-1.363201912	1
ESIneg_508			-1.089758953	1
ESIneg_509			-33.24669967	1
ESIneg_510			NaN	1
ESIneg_511	HMDB0012190	C01478	-1.049832731	1
ESIneg_512	HMDB0012190	C01478	-1.00414661	1
ESIneg_513			1.056929825	1
ESIneg_514			-1.093689127	1
ESIneg_515			1.232818623	1
ESIneg_516			-1.169323229	1
ESIneg_517			1.104822426	1
ESIneg_518			-1.01476909	1
ESIneg_519			-1.005676326	1
ESIneg_520			1.148355343	1
ESIneg_521			1.020778321	1
ESIneg_522			1.111929543	1
ESIneg_523		C00682	-2.255632705	1
ESIneg_523		C03586	-2.255632705	1
ESIneg_523		C03647	-2.255632705	1
ESIneg_523		C03743	-2.255632705	1
ESIneg_523		C04105	-2.255632705	1
ESIneg_523		C06603	-2.255632705	1
ESIneg_523		C14610	-2.255632705	1
ESIneg_523		C20448	-2.255632705	1
ESIneg_523		C20900	-2.255632705	1
ESIneg_524			1.320340635	1
ESIneg_525			-1.032742156	1
ESIneg_526			-1.992063492	1
ESIneg_527			1.355932203	1
ESIneg_528			1.26910299	1
ESIneg_529			1.041101034	1
ESIneg_530			-1.964788732	1
ESIneg_531			1.465037339	1
ESIneg_532			1.011712568	1
ESIneg_533			-3.12972973	1
ESIneg_534			1.565523307	1
ESIneg_535			1.05208153	1
ESIneg_536		C06231	2.421393142	1
ESIneg_537			-1.009448832	1
ESIneg_538			-1.147863248	1
ESIneg_539			-4.625	1
ESIneg_540			-2.697058824	1
ESIneg_541		C06231	-1.052284557	1
ESIneg_542	HMDB0000392		1.329519451	1
ESIneg_542	HMDB0001568		1.329519451	1
ESIneg_542	HMDB0013897	C16648	1.329519451	1
ESIneg_542	HMDB0013902	C16653	1.329519451	1
ESIneg_542	HMDB0013903	C16654	1.329519451	1
ESIneg_542	HMDB0013904		1.329519451	1
ESIneg_542	HMDB0029761		1.329519451	1
ESIneg_542	HMDB0031293		1.329519451	1
ESIneg_542	HMDB0031343		1.329519451	1
ESIneg_542	HMDB0031352	C12297	1.329519451	1
ESIneg_542	HMDB0031403		1.329519451	1
ESIneg_542	HMDB0032164		1.329519451	1
ESIneg_542	HMDB0032207		1.329519451	1
ESIneg_542	HMDB0032266		1.329519451	1
ESIneg_542	HMDB0032267		1.329519451	1
ESIneg_542	HMDB0032268		1.329519451	1
ESIneg_542	HMDB0032278		1.329519451	1
ESIneg_542	HMDB0032533		1.329519451	1
ESIneg_542	HMDB0035422		1.329519451	1
ESIneg_542	HMDB0036212		1.329519451	1
ESIneg_542	HMDB0036236		1.329519451	1
ESIneg_542	HMDB0037622		1.329519451	1
ESIneg_542	HMDB0037624		1.329519451	1
ESIneg_542	HMDB0037630		1.329519451	1
ESIneg_542	HMDB0038036	C19318	1.329519451	1
ESIneg_542	HMDB0038310		1.329519451	1
ESIneg_542	HMDB0039793		1.329519451	1
ESIneg_542	HMDB0039872		1.329519451	1
ESIneg_542	HMDB0040212		1.329519451	1
ESIneg_542	HMDB0040215	C19757	1.329519451	1
ESIneg_542	HMDB0059908		1.329519451	1
ESIneg_542		C12104	1.329519451	1
ESIneg_543	HMDB0000392		NaN	1
ESIneg_543	HMDB0001568		NaN	1
ESIneg_543	HMDB0013897	C16648	NaN	1
ESIneg_543	HMDB0013902	C16653	NaN	1
ESIneg_543	HMDB0013903	C16654	NaN	1
ESIneg_543	HMDB0013904		NaN	1
ESIneg_543	HMDB0029761		NaN	1
ESIneg_543	HMDB0031293		NaN	1
ESIneg_543	HMDB0031343		NaN	1
ESIneg_543	HMDB0031352	C12297	NaN	1
ESIneg_543	HMDB0031403		NaN	1
ESIneg_543	HMDB0032164		NaN	1
ESIneg_543	HMDB0032207		NaN	1
ESIneg_543	HMDB0032266		NaN	1
ESIneg_543	HMDB0032267		NaN	1
ESIneg_543	HMDB0032268		NaN	1
ESIneg_543	HMDB0032278		NaN	1
ESIneg_543	HMDB0032533		NaN	1
ESIneg_543	HMDB0035422		NaN	1
ESIneg_543	HMDB0036212		NaN	1
ESIneg_543	HMDB0036236		NaN	1
ESIneg_543	HMDB0037622		NaN	1
ESIneg_543	HMDB0037624		NaN	1
ESIneg_543	HMDB0037630		NaN	1
ESIneg_543	HMDB0038036	C19318	NaN	1
ESIneg_543	HMDB0038310		NaN	1
ESIneg_543	HMDB0039793		NaN	1
ESIneg_543	HMDB0039872		NaN	1
ESIneg_543	HMDB0040212		NaN	1
ESIneg_543	HMDB0040215	C19757	NaN	1
ESIneg_543	HMDB0059908		NaN	1
ESIneg_543		C12104	NaN	1
ESIneg_544		C06231	NaN	1
ESIneg_545		C06231	NaN	1
ESIneg_546	HMDB0033551		-4.295572917	1
ESIneg_546	HMDB0033736		-4.295572917	1
ESIneg_546	HMDB0034230		-4.295572917	1
ESIneg_546	HMDB0041426		-4.295572917	1
ESIneg_546	HMDB0041427		-4.295572917	1
ESIneg_546		C03767	-4.295572917	1
ESIneg_547	HMDB0000392		1.091828794	1
ESIneg_547	HMDB0001568		1.091828794	1
ESIneg_547	HMDB0013897	C16648	1.091828794	1
ESIneg_547	HMDB0013902	C16653	1.091828794	1
ESIneg_547	HMDB0013903	C16654	1.091828794	1
ESIneg_547	HMDB0013904		1.091828794	1
ESIneg_547	HMDB0029761		1.091828794	1
ESIneg_547	HMDB0031293		1.091828794	1
ESIneg_547	HMDB0031343		1.091828794	1
ESIneg_547	HMDB0031352	C12297	1.091828794	1
ESIneg_547	HMDB0031403		1.091828794	1
ESIneg_547	HMDB0032164		1.091828794	1
ESIneg_547	HMDB0032207		1.091828794	1
ESIneg_547	HMDB0032266		1.091828794	1
ESIneg_547	HMDB0032267		1.091828794	1
ESIneg_547	HMDB0032268		1.091828794	1
ESIneg_547	HMDB0032278		1.091828794	1
ESIneg_547	HMDB0032533		1.091828794	1
ESIneg_547	HMDB0035422		1.091828794	1
ESIneg_547	HMDB0036212		1.091828794	1
ESIneg_547	HMDB0036236		1.091828794	1
ESIneg_547	HMDB0037622		1.091828794	1
ESIneg_547	HMDB0037624		1.091828794	1
ESIneg_547	HMDB0037630		1.091828794	1
ESIneg_547	HMDB0038036	C19318	1.091828794	1
ESIneg_547	HMDB0038310		1.091828794	1
ESIneg_547	HMDB0039793		1.091828794	1
ESIneg_547	HMDB0039872		1.091828794	1
ESIneg_547	HMDB0040212		1.091828794	1
ESIneg_547	HMDB0040215	C19757	1.091828794	1
ESIneg_547	HMDB0059908		1.091828794	1
ESIneg_547		C12104	1.091828794	1
ESIneg_548			1.15727003	1
ESIneg_549			-1.122292581	1
ESIneg_550			1.003847226	1
ESIneg_551			-1.111979409	1
ESIneg_552			NaN	1
ESIneg_553	HMDB0033115		-1.073121414	1
ESIneg_553	HMDB0041802	C02227	-1.073121414	1
ESIneg_553	HMDB0042004		-1.073121414	1
ESIneg_553		C14790	-1.073121414	1
ESIneg_554	HMDB0000894		-1.632496278	1
ESIneg_554	HMDB0014491		-1.632496278	1
ESIneg_554	HMDB0061082		-1.632496278	1
ESIneg_554	HMDB0061705		-1.632496278	1
ESIneg_554		C17357	-1.632496278	1
ESIneg_555	HMDB0033115		NaN	1
ESIneg_555	HMDB0041802	C02227	NaN	1
ESIneg_555	HMDB0042004		NaN	1
ESIneg_555		C14790	NaN	1
ESIneg_556	HMDB0000894		-1.766291608	1
ESIneg_556	HMDB0014491		-1.766291608	1
ESIneg_556	HMDB0061082		-1.766291608	1
ESIneg_556	HMDB0061705		-1.766291608	1
ESIneg_556		C17357	-1.766291608	1
ESIneg_557	HMDB0000894		-1.686625514	1
ESIneg_557	HMDB0014491		-1.686625514	1
ESIneg_557	HMDB0061082		-1.686625514	1
ESIneg_557	HMDB0061705		-1.686625514	1
ESIneg_557		C17357	-1.686625514	1
ESIneg_558			-3.42043222	1
ESIneg_559	HMDB0000894		1.129560098	1
ESIneg_559	HMDB0014491		1.129560098	1
ESIneg_559	HMDB0061082		1.129560098	1
ESIneg_559	HMDB0061705		1.129560098	1
ESIneg_559		C17357	1.129560098	1
ESIneg_560			-1.885340216	1
ESIneg_561			1.105339105	1
ESIneg_562			-1.047048998	1
ESIneg_563	HMDB0001988		-2.314161581	1
ESIneg_563	HMDB0031176		-2.314161581	1
ESIneg_563	HMDB0036594		-2.314161581	1
ESIneg_563	HMDB0037114		-2.314161581	1
ESIneg_563	HMDB0040433		-2.314161581	1
ESIneg_563		C04404	-2.314161581	1
ESIneg_563		C16590	-2.314161581	1
ESIneg_564	HMDB0001988		1.936029467	1
ESIneg_564	HMDB0031176		1.936029467	1
ESIneg_564	HMDB0036594		1.936029467	1
ESIneg_564	HMDB0037114		1.936029467	1
ESIneg_564	HMDB0040433		1.936029467	1
ESIneg_564		C04404	1.936029467	1
ESIneg_564		C16590	1.936029467	1
ESIneg_565	HMDB0001988		-1.625642155	1
ESIneg_565	HMDB0031176		-1.625642155	1
ESIneg_565	HMDB0036594		-1.625642155	1
ESIneg_565	HMDB0037114		-1.625642155	1
ESIneg_565	HMDB0040433		-1.625642155	1
ESIneg_565		C04404	-1.625642155	1
ESIneg_565		C16590	-1.625642155	1
ESIneg_566			-1.435855263	1
ESIneg_567	HMDB0001988		-1.625115643	1
ESIneg_567	HMDB0031176		-1.625115643	1
ESIneg_567	HMDB0036594		-1.625115643	1
ESIneg_567	HMDB0037114		-1.625115643	1
ESIneg_567	HMDB0040433		-1.625115643	1
ESIneg_567		C04404	-1.625115643	1
ESIneg_567		C16590	-1.625115643	1
ESIneg_568	HMDB0000482	C06423	1.107663595	1
ESIneg_568	HMDB0001877	C07185	1.107663595	1
ESIneg_568	HMDB0029980		1.107663595	1
ESIneg_568	HMDB0030368		1.107663595	1
ESIneg_568	HMDB0031230		1.107663595	1
ESIneg_568	HMDB0031290		1.107663595	1
ESIneg_568	HMDB0031478		1.107663595	1
ESIneg_568	HMDB0031579		1.107663595	1
ESIneg_568	HMDB0031587		1.107663595	1
ESIneg_568	HMDB0031588		1.107663595	1
ESIneg_568	HMDB0031596		1.107663595	1
ESIneg_568	HMDB0031638		1.107663595	1
ESIneg_568	HMDB0031703		1.107663595	1
ESIneg_568	HMDB0032046		1.107663595	1
ESIneg_568	HMDB0032047		1.107663595	1
ESIneg_568	HMDB0032203		1.107663595	1
ESIneg_568	HMDB0032225		1.107663595	1
ESIneg_568	HMDB0032272		1.107663595	1
ESIneg_568	HMDB0032335		1.107663595	1
ESIneg_568	HMDB0032551		1.107663595	1
ESIneg_568	HMDB0034161		1.107663595	1
ESIneg_568	HMDB0034164		1.107663595	1
ESIneg_568	HMDB0034234		1.107663595	1
ESIneg_568	HMDB0034459		1.107663595	1
ESIneg_568	HMDB0035457		1.107663595	1
ESIneg_568	HMDB0036165		1.107663595	1
ESIneg_568	HMDB0039217		1.107663595	1
ESIneg_568	HMDB0039620		1.107663595	1
ESIneg_568	HMDB0040209		1.107663595	1
ESIneg_568	HMDB0040251		1.107663595	1
ESIneg_568	HMDB0040252		1.107663595	1
ESIneg_568	HMDB0040296		1.107663595	1
ESIneg_568	HMDB0040298		1.107663595	1
ESIneg_568	HMDB0061931		1.107663595	1
ESIneg_568	HMDB0062511		1.107663595	1
ESIneg_568	HMDB0062546		1.107663595	1
ESIneg_569	HMDB0000482	C06423	-5.329644534	1
ESIneg_569	HMDB0001877	C07185	-5.329644534	1
ESIneg_569	HMDB0029980		-5.329644534	1
ESIneg_569	HMDB0030368		-5.329644534	1
ESIneg_569	HMDB0031230		-5.329644534	1
ESIneg_569	HMDB0031290		-5.329644534	1
ESIneg_569	HMDB0031478		-5.329644534	1
ESIneg_569	HMDB0031579		-5.329644534	1
ESIneg_569	HMDB0031587		-5.329644534	1
ESIneg_569	HMDB0031588		-5.329644534	1
ESIneg_569	HMDB0031596		-5.329644534	1
ESIneg_569	HMDB0031638		-5.329644534	1
ESIneg_569	HMDB0031703		-5.329644534	1
ESIneg_569	HMDB0032046		-5.329644534	1
ESIneg_569	HMDB0032047		-5.329644534	1
ESIneg_569	HMDB0032203		-5.329644534	1
ESIneg_569	HMDB0032225		-5.329644534	1
ESIneg_569	HMDB0032272		-5.329644534	1
ESIneg_569	HMDB0032335		-5.329644534	1
ESIneg_569	HMDB0032551		-5.329644534	1
ESIneg_569	HMDB0034161		-5.329644534	1
ESIneg_569	HMDB0034164		-5.329644534	1
ESIneg_569	HMDB0034234		-5.329644534	1
ESIneg_569	HMDB0034459		-5.329644534	1
ESIneg_569	HMDB0035457		-5.329644534	1
ESIneg_569	HMDB0036165		-5.329644534	1
ESIneg_569	HMDB0039217		-5.329644534	1
ESIneg_569	HMDB0039620		-5.329644534	1
ESIneg_569	HMDB0040209		-5.329644534	1
ESIneg_569	HMDB0040251		-5.329644534	1
ESIneg_569	HMDB0040252		-5.329644534	1
ESIneg_569	HMDB0040296		-5.329644534	1
ESIneg_569	HMDB0040298		-5.329644534	1
ESIneg_569	HMDB0061931		-5.329644534	1
ESIneg_569	HMDB0062511		-5.329644534	1
ESIneg_569	HMDB0062546		-5.329644534	1
ESIneg_570	HMDB0000482	C06423	2.065184327	1
