SMPDB_ID	HMDB_ID
PW_C022959	HMDB0042245
PW_C022960	HMDB0042246
PW_C022961	HMDB0042247
PW_C022962	HMDB0042248
PW_C022963	HMDB0042249
PW_C022964	HMDB0042250
PW_C022965	HMDB0042251
PW_C022966	HMDB0042252
PW_C022967	HMDB0042253
PW_C022968	HMDB0042254
PW_C022969	HMDB0042255
PW_C022970	HMDB0042256
PW_C022971	HMDB0042257
PW_C022974	HMDB0042260
PW_C022975	HMDB0042261
PW_C022976	HMDB0042262
PW_C022977	HMDB0042263
PW_C022978	HMDB0042264
PW_C022979	HMDB0042265
PW_C022980	HMDB0042266
PW_C022981	HMDB0042267
PW_C022982	HMDB0042268
PW_C022983	HMDB0042269
PW_C055526	
PW_C022985	HMDB0042271
PW_C022986	HMDB0042272
PW_C022987	HMDB0042273
PW_C022988	HMDB0042274
PW_C022989	HMDB0042275
PW_C022990	HMDB0042276
PW_C022991	HMDB0042277
PW_C022992	HMDB0042278
PW_C022993	HMDB0042279
PW_C022994	HMDB0042280
PW_C022995	HMDB0042281
PW_C022996	HMDB0042282
PW_C022997	HMDB0042283
PW_C022998	HMDB0042284
PW_C022999	HMDB0042285
PW_C023000	HMDB0042286
PW_C023001	HMDB0042287
PW_C023004	HMDB0042290
PW_C023005	HMDB0042291
PW_C023006	HMDB0042292
PW_C023007	HMDB0042293
PW_C023008	HMDB0042294
PW_C023009	HMDB0042295
PW_C023010	HMDB0042296
PW_C023011	HMDB0042297
PW_C023012	HMDB0042298
PW_C023013	HMDB0042299
PW_C055541	
PW_C023015	HMDB0042301
PW_C023016	HMDB0042302
PW_C023017	HMDB0042303
PW_C023018	HMDB0042304
PW_C023019	HMDB0042305
PW_C023020	HMDB0042306
PW_C023021	HMDB0042307
PW_C023022	HMDB0042308
PW_C023023	HMDB0042309
PW_C023024	HMDB0042310
PW_C023025	HMDB0042311
PW_C023026	HMDB0042312
PW_C023027	HMDB0042313
PW_C023028	HMDB0042314
PW_C023029	HMDB0042315
PW_C023030	HMDB0042316
PW_C023031	HMDB0042317
PW_C023034	HMDB0042320
PW_C023035	HMDB0042321
PW_C023036	HMDB0042322
PW_C023037	HMDB0042323
PW_C023038	HMDB0042324
PW_C023039	HMDB0042325
PW_C023040	HMDB0042326
PW_C023041	HMDB0042327
PW_C023042	HMDB0042328
PW_C023043	HMDB0042329
PW_C055594	
PW_C023045	HMDB0042331
PW_C023046	HMDB0042332
PW_C023047	HMDB0042333
PW_C023048	HMDB0042334
PW_C023049	HMDB0042335
PW_C023050	HMDB0042336
PW_C023051	HMDB0042337
PW_C023052	HMDB0042338
PW_C023053	HMDB0042339
PW_C023054	HMDB0042340
PW_C023055	HMDB0042341
PW_C023056	HMDB0042342
PW_C023057	HMDB0042343
PW_C023058	HMDB0042344
PW_C023059	HMDB0042345
PW_C023060	HMDB0042346
PW_C023061	HMDB0042347
PW_C023064	HMDB0042350
PW_C023065	HMDB0042351
PW_C023066	HMDB0042352
PW_C023067	HMDB0042353
PW_C023068	HMDB0042354
PW_C023069	HMDB0042355
PW_C023070	HMDB0042356
PW_C023071	HMDB0042357
PW_C023072	HMDB0042358
PW_C023073	HMDB0042359
PW_C055593	
PW_C023075	HMDB0042361
PW_C023076	HMDB0042362
PW_C023077	HMDB0042363
PW_C023078	HMDB0042364
PW_C023079	HMDB0042365
PW_C023080	HMDB0042366
PW_C023081	HMDB0042367
PW_C023082	HMDB0042368
PW_C023083	HMDB0042369
PW_C023084	HMDB0042370
PW_C023085	HMDB0042371
PW_C023086	HMDB0042372
PW_C023087	HMDB0042373
PW_C023088	HMDB0042374
PW_C023089	HMDB0042375
PW_C023090	HMDB0042376
PW_C023091	HMDB0042377
PW_C023094	HMDB0042380
PW_C023095	HMDB0042381
PW_C023096	HMDB0042382
PW_C023097	HMDB0042383
PW_C023098	HMDB0042384
PW_C023099	HMDB0042385
PW_C023100	HMDB0042386
PW_C023101	HMDB0042387
PW_C023102	HMDB0042388
PW_C023103	HMDB0042389
PW_C055621	
PW_C023105	HMDB0042391
PW_C023106	HMDB0042392
PW_C023107	HMDB0042393
PW_C023108	HMDB0042394
PW_C023109	HMDB0042395
PW_C023110	HMDB0042396
PW_C023111	HMDB0042397
PW_C023112	HMDB0042398
PW_C023113	HMDB0042399
PW_C023114	HMDB0042400
PW_C023115	HMDB0042401
PW_C023116	HMDB0042402
PW_C023117	HMDB0042403
PW_C023118	HMDB0042404
PW_C023119	HMDB0042405
PW_C023120	HMDB0042406
PW_C023121	HMDB0042407
PW_C023124	HMDB0042410
PW_C023125	HMDB0042411
PW_C023126	HMDB0042412
PW_C023127	HMDB0042413
PW_C023128	HMDB0042414
PW_C023129	HMDB0042415
PW_C023130	HMDB0042416
PW_C023131	HMDB0042417
PW_C023132	HMDB0042418
PW_C023133	HMDB0042419
PW_C062199	HMDB0114784
PW_C023135	HMDB0042421
PW_C023136	HMDB0042422
PW_C023137	HMDB0042423
PW_C023138	HMDB0042424
PW_C023139	HMDB0042425
PW_C023140	HMDB0042426
PW_C023141	HMDB0042427
PW_C023142	HMDB0042428
PW_C023143	HMDB0042429
PW_C023144	HMDB0042430
PW_C023145	HMDB0042431
PW_C023146	HMDB0042432
PW_C023147	HMDB0042433
PW_C023148	HMDB0042434
PW_C023149	HMDB0042435
PW_C023150	HMDB0042436
PW_C023151	HMDB0042437
PW_C023154	HMDB0042440
PW_C023155	HMDB0042441
PW_C023156	HMDB0042442
PW_C023157	HMDB0042443
PW_C023158	HMDB0042444
PW_C023159	HMDB0042445
PW_C023160	HMDB0042446
PW_C023161	HMDB0042447
PW_C023162	HMDB0042448
PW_C023163	HMDB0042449
PW_C062204	HMDB0114789
PW_C023165	HMDB0042451
PW_C023166	HMDB0042452
PW_C023167	HMDB0042453
PW_C023168	HMDB0042454
PW_C023169	HMDB0042455
PW_C023170	HMDB0042456
PW_C023171	HMDB0042457
PW_C023172	HMDB0042458
PW_C023173	HMDB0042459
PW_C023174	HMDB0042460
PW_C023175	HMDB0042461
PW_C023176	HMDB0042462
PW_C023177	HMDB0042463
PW_C023178	HMDB0042464
PW_C023179	HMDB0042465
PW_C023180	HMDB0042466
PW_C023181	HMDB0042467
PW_C023184	HMDB0042470
PW_C023185	HMDB0042471
PW_C023186	HMDB0042472
PW_C023187	HMDB0042473
PW_C023188	HMDB0042474
PW_C023189	HMDB0042475
PW_C023190	HMDB0042476
PW_C023191	HMDB0042477
PW_C023192	HMDB0042478
PW_C023193	HMDB0042479
PW_C062211	HMDB0114794
PW_C023195	HMDB0042481
PW_C023196	HMDB0042482
PW_C023197	HMDB0042483
PW_C023198	HMDB0042484
PW_C023199	HMDB0042485
PW_C023200	HMDB0042486
PW_C023201	HMDB0042487
PW_C023202	HMDB0042488
PW_C023203	HMDB0042489
PW_C023204	HMDB0042490
PW_C023205	HMDB0042491
PW_C023206	HMDB0042492
PW_C023207	HMDB0042493
PW_C023208	HMDB0042494
PW_C023209	HMDB0042495
PW_C023210	HMDB0042496
PW_C023211	HMDB0042497
PW_C023214	HMDB0042500
PW_C023215	HMDB0042501
PW_C023216	HMDB0042502
PW_C023217	HMDB0042503
PW_C023218	HMDB0042504
PW_C023219	HMDB0042505
PW_C023220	HMDB0042506
PW_C023221	HMDB0042507
PW_C023222	HMDB0042508
PW_C023223	HMDB0042509
PW_C062194	HMDB0114779
PW_C023225	HMDB0042511
PW_C023226	HMDB0042512
PW_C023227	HMDB0042513
PW_C023228	HMDB0042514
PW_C023229	HMDB0042515
PW_C023230	HMDB0042516
PW_C023231	HMDB0042517
PW_C023232	HMDB0042518
PW_C023233	HMDB0042519
PW_C023234	HMDB0042520
PW_C023235	HMDB0042521
PW_C023236	HMDB0042522
PW_C023237	HMDB0042523
PW_C023238	HMDB0042524
PW_C023239	HMDB0042525
PW_C023240	HMDB0042526
PW_C023241	HMDB0042527
PW_C023244	HMDB0042530
PW_C023245	HMDB0042531
PW_C023246	HMDB0042532
PW_C023247	HMDB0042533
PW_C023248	HMDB0042534
PW_C023249	HMDB0042535
PW_C023250	HMDB0042536
PW_C023251	HMDB0042537
PW_C023252	HMDB0042538
PW_C023253	HMDB0042539
PW_C062195	HMDB0114780
PW_C023255	HMDB0042541
PW_C023256	HMDB0042542
PW_C023257	HMDB0042543
PW_C023258	HMDB0042544
PW_C023259	HMDB0042545
PW_C023260	HMDB0042546
PW_C023261	HMDB0042547
PW_C023262	HMDB0042548
PW_C023263	HMDB0042549
PW_C023264	HMDB0042550
PW_C023265	HMDB0042551
PW_C023266	HMDB0042552
PW_C023267	HMDB0042553
PW_C023268	HMDB0042554
PW_C023269	HMDB0042555
PW_C023270	HMDB0042556
PW_C023271	HMDB0042557
PW_C023274	HMDB0042560
PW_C023275	HMDB0042561
PW_C023276	HMDB0042562
PW_C023277	HMDB0042563
PW_C023278	HMDB0042564
PW_C023279	HMDB0042565
PW_C023280	HMDB0042566
PW_C023281	HMDB0042567
PW_C023282	HMDB0042568
PW_C023283	HMDB0042569
PW_C062200	HMDB0114785
PW_C023345	HMDB0042631
PW_C023346	HMDB0042632
PW_C023347	HMDB0042633
PW_C023348	HMDB0042634
PW_C023349	HMDB0042635
PW_C023350	HMDB0042636
PW_C023351	HMDB0042637
PW_C023352	HMDB0042638
PW_C023353	HMDB0042639
PW_C023354	HMDB0042640
PW_C023355	HMDB0042641
PW_C023356	HMDB0042642
PW_C023357	HMDB0042643
PW_C023358	HMDB0042644
PW_C023359	HMDB0042645
PW_C023360	HMDB0042646
PW_C023361	HMDB0042647
PW_C023364	HMDB0042650
PW_C023365	HMDB0042651
PW_C023366	HMDB0042652
PW_C023367	HMDB0042653
PW_C023368	HMDB0042654
PW_C023369	HMDB0042655
PW_C023370	HMDB0042656
PW_C023371	HMDB0042657
PW_C023372	HMDB0042658
PW_C023373	HMDB0042659
PW_C062205	HMDB0116699
PW_C023375	HMDB0042661
PW_C023376	HMDB0042662
PW_C023377	HMDB0042663
PW_C023378	HMDB0042664
PW_C023379	HMDB0042665
PW_C023380	HMDB0042666
PW_C023381	HMDB0042667
PW_C023382	HMDB0042668
PW_C023383	HMDB0042669
PW_C023384	HMDB0042670
PW_C023385	HMDB0042671
PW_C023386	HMDB0042672
PW_C023387	HMDB0042673
PW_C023388	HMDB0042674
PW_C023389	HMDB0042675
PW_C023390	HMDB0042676
PW_C023391	HMDB0042677
PW_C023394	HMDB0042680
PW_C023395	HMDB0042681
PW_C023396	HMDB0042682
PW_C023397	HMDB0042683
PW_C023398	HMDB0042684
PW_C023399	HMDB0042685
PW_C023400	HMDB0042686
PW_C023401	HMDB0042687
PW_C023402	HMDB0042688
PW_C023403	HMDB0042689
PW_C062206	HMDB0114790
PW_C023405	HMDB0042691
PW_C023406	HMDB0042692
PW_C023407	HMDB0042693
PW_C023408	HMDB0042694
PW_C023409	HMDB0042695
PW_C023410	HMDB0042696
PW_C023411	HMDB0042697
PW_C023412	HMDB0042698
PW_C023413	HMDB0042699
PW_C023414	HMDB0042700
PW_C023415	HMDB0042701
PW_C023416	HMDB0042702
PW_C023417	HMDB0042703
PW_C023418	HMDB0042704
PW_C023419	HMDB0042705
PW_C023420	HMDB0042706
PW_C023421	HMDB0042707
PW_C023424	HMDB0042710
PW_C023425	HMDB0042711
PW_C023426	HMDB0042712
PW_C023427	HMDB0042713
PW_C023428	HMDB0042714
PW_C023429	HMDB0042715
PW_C023430	HMDB0042716
PW_C023431	HMDB0042717
PW_C023432	HMDB0042718
PW_C023433	HMDB0042719
PW_C062207	HMDB0114791
PW_C023435	HMDB0042721
PW_C023436	HMDB0042722
PW_C023437	HMDB0042723
PW_C023438	HMDB0042724
PW_C023439	HMDB0042725
PW_C023440	HMDB0042726
PW_C023441	HMDB0042727
PW_C023442	HMDB0042728
PW_C023443	HMDB0042729
PW_C023444	HMDB0042730
PW_C023445	HMDB0042731
PW_C023446	HMDB0042732
PW_C023447	HMDB0042733
PW_C023448	HMDB0042734
PW_C023449	HMDB0042735
PW_C023450	HMDB0042736
PW_C023451	HMDB0042737
PW_C023454	HMDB0042740
PW_C023455	HMDB0042741
PW_C023456	HMDB0042742
PW_C023457	HMDB0042743
PW_C023458	HMDB0042744
PW_C023459	HMDB0042745
PW_C023460	HMDB0042746
PW_C023461	HMDB0042747
PW_C023462	HMDB0042748
PW_C023463	HMDB0042749
PW_C062196	HMDB0114781
PW_C023465	HMDB0042751
PW_C023466	HMDB0042752
PW_C023467	HMDB0042753
PW_C023468	HMDB0042754
PW_C023469	HMDB0042755
PW_C023470	HMDB0042756
PW_C023471	HMDB0042757
PW_C023472	HMDB0042758
PW_C023473	HMDB0042759
PW_C023474	HMDB0042760
PW_C023475	HMDB0042761
PW_C023476	HMDB0042762
PW_C023477	HMDB0042763
PW_C023478	HMDB0042764
PW_C023479	HMDB0042765
PW_C023480	HMDB0042766
PW_C023481	HMDB0042767
PW_C023484	HMDB0042770
PW_C023485	HMDB0042771
PW_C023486	HMDB0042772
PW_C023487	HMDB0042773
PW_C023488	HMDB0042774
PW_C023489	HMDB0042775
PW_C023490	HMDB0042776
PW_C023491	HMDB0042777
PW_C023492	HMDB0042778
PW_C023493	HMDB0042779
PW_C062197	HMDB0114782
PW_C023495	HMDB0042781
PW_C023496	HMDB0042782
PW_C023497	HMDB0042783
PW_C023498	HMDB0042784
PW_C023499	HMDB0042785
PW_C023500	HMDB0042786
PW_C023501	HMDB0042787
PW_C023502	HMDB0042788
PW_C023503	HMDB0042789
PW_C023504	HMDB0042790
PW_C023505	HMDB0042791
PW_C023506	HMDB0042792
PW_C023507	HMDB0042793
PW_C023508	HMDB0042794
PW_C023509	HMDB0042795
PW_C023510	HMDB0042796
PW_C023511	HMDB0042797
PW_C023514	HMDB0042800
PW_C023515	HMDB0042801
PW_C023516	HMDB0042802
PW_C023517	HMDB0042803
PW_C023518	HMDB0042804
PW_C023519	HMDB0042805
PW_C023520	HMDB0042806
PW_C023521	HMDB0042807
PW_C023522	HMDB0042808
PW_C023523	HMDB0042809
PW_C062201	HMDB0114786
PW_C023525	HMDB0042811
PW_C023526	HMDB0042812
PW_C023527	HMDB0042813
PW_C023528	HMDB0042814
PW_C023529	HMDB0042815
PW_C023530	HMDB0042816
PW_C023531	HMDB0042817
PW_C023532	HMDB0042818
PW_C023533	HMDB0042819
PW_C023534	HMDB0042820
PW_C023535	HMDB0042821
PW_C023536	HMDB0042822
PW_C023537	HMDB0042823
PW_C023538	HMDB0042824
PW_C023539	HMDB0042825
PW_C023540	HMDB0042826
PW_C023541	HMDB0042827
PW_C023544	HMDB0042830
PW_C023545	HMDB0042831
PW_C023546	HMDB0042832
PW_C023547	HMDB0042833
PW_C023548	HMDB0042834
PW_C023549	HMDB0042835
PW_C023550	HMDB0042836
PW_C023551	HMDB0042837
PW_C023552	HMDB0042838
PW_C023553	HMDB0042839
PW_C062202	HMDB0114787
PW_C023555	HMDB0042841
PW_C023556	HMDB0042842
PW_C023557	HMDB0042843
PW_C023558	HMDB0042844
PW_C023559	HMDB0042845
PW_C023560	HMDB0042846
PW_C023561	HMDB0042847
PW_C023562	HMDB0042848
PW_C023563	HMDB0042849
PW_C023564	HMDB0042850
PW_C023565	HMDB0042851
PW_C023566	HMDB0042852
PW_C023567	HMDB0042853
PW_C023568	HMDB0042854
PW_C023569	HMDB0042855
PW_C023570	HMDB0042856
PW_C023571	HMDB0042857
PW_C023574	HMDB0042860
PW_C023575	HMDB0042861
PW_C023576	HMDB0042862
PW_C023577	HMDB0042863
PW_C023578	HMDB0042864
PW_C023579	HMDB0042865
PW_C023580	HMDB0042866
PW_C023581	HMDB0042867
PW_C023582	HMDB0042868
PW_C023583	HMDB0042869
PW_C062208	HMDB0116700
PW_C023585	HMDB0042871
PW_C023586	HMDB0042872
PW_C023587	HMDB0042873
PW_C023588	HMDB0042874
PW_C023589	HMDB0042875
PW_C023590	HMDB0042876
PW_C023591	HMDB0042877
PW_C023592	HMDB0042878
PW_C023593	HMDB0042879
PW_C023594	HMDB0042880
PW_C023595	HMDB0042881
PW_C023596	HMDB0042882
PW_C023597	HMDB0042883
PW_C023598	HMDB0042884
PW_C023599	HMDB0042885
PW_C023600	HMDB0042886
PW_C023601	HMDB0042887
PW_C023604	HMDB0042890
PW_C023605	HMDB0042891
PW_C023606	HMDB0042892
PW_C023607	HMDB0042893
PW_C023608	HMDB0042894
PW_C023609	HMDB0042895
PW_C023610	HMDB0042896
PW_C023611	HMDB0042897
PW_C023612	HMDB0042898
PW_C023613	HMDB0042899
PW_C062209	HMDB0114792
PW_C023615	HMDB0042901
PW_C023616	HMDB0042902
PW_C023617	HMDB0042903
PW_C023618	HMDB0042904
PW_C023619	HMDB0042905
PW_C023620	HMDB0042906
PW_C023621	HMDB0042907
PW_C023622	HMDB0042908
PW_C023623	HMDB0042909
PW_C023624	HMDB0042910
PW_C023625	HMDB0042911
PW_C023626	HMDB0042912
PW_C023627	HMDB0042913
PW_C023628	HMDB0042914
PW_C023629	HMDB0042915
PW_C023630	HMDB0042916
PW_C023631	HMDB0042917
PW_C023634	HMDB0042920
PW_C023635	HMDB0042921
PW_C023636	HMDB0042922
PW_C023637	HMDB0042923
PW_C023638	HMDB0042924
PW_C023639	HMDB0042925
PW_C023640	HMDB0042926
PW_C023641	HMDB0042927
PW_C023642	HMDB0042928
PW_C023643	HMDB0042929
PW_C062229	HMDB0114812
PW_C023674	HMDB0042960
PW_C023675	HMDB0042961
PW_C023676	HMDB0042962
PW_C023677	HMDB0042963
PW_C023678	HMDB0042964
PW_C023679	HMDB0042965
PW_C023680	HMDB0042966
PW_C023681	HMDB0042967
PW_C023682	HMDB0042968
PW_C023683	HMDB0042969
PW_C023684	HMDB0042970
PW_C023685	HMDB0042971
PW_C023686	HMDB0042972
PW_C023687	HMDB0042973
PW_C023688	HMDB0042974
PW_C023689	HMDB0042975
PW_C023692	HMDB0042978
PW_C023693	HMDB0042979
PW_C023694	HMDB0042980
PW_C023695	HMDB0042981
PW_C023696	HMDB0042982
PW_C023697	HMDB0042983
PW_C023698	HMDB0042984
PW_C023699	HMDB0042985
PW_C023700	HMDB0042986
PW_C023701	HMDB0042987
PW_C055530	
PW_C023703	HMDB0042989
PW_C023704	HMDB0042990
PW_C023705	HMDB0042991
PW_C023706	HMDB0042992
PW_C023707	HMDB0042993
PW_C023708	HMDB0042994
PW_C023709	HMDB0042995
PW_C023710	HMDB0042996
PW_C023711	HMDB0042997
PW_C023712	HMDB0042998
PW_C023713	HMDB0042999
PW_C023714	HMDB0043000
PW_C023715	HMDB0043001
PW_C023716	HMDB0043002
PW_C023717	HMDB0043003
PW_C023718	HMDB0043004
PW_C023721	HMDB0043007
PW_C023722	HMDB0043008
PW_C023723	HMDB0043009
PW_C023724	HMDB0043010
PW_C023725	HMDB0043011
PW_C023726	HMDB0043012
PW_C023727	HMDB0043013
PW_C023728	HMDB0043014
PW_C023729	HMDB0043015
PW_C023730	HMDB0043016
PW_C023732	HMDB0043018
PW_C023733	HMDB0043019
PW_C023734	HMDB0043020
PW_C023735	HMDB0043021
PW_C023736	HMDB0043022
PW_C023737	HMDB0043023
PW_C023738	HMDB0043024
PW_C023739	HMDB0043025
PW_C023740	HMDB0043026
PW_C023741	HMDB0043027
PW_C023742	HMDB0043028
PW_C023743	HMDB0043029
PW_C023744	HMDB0043030
PW_C023745	HMDB0043031
PW_C023746	HMDB0043032
PW_C023747	HMDB0043033
PW_C023750	HMDB0043037
PW_C023751	HMDB0043038
PW_C023752	HMDB0043039
PW_C023753	HMDB0043040
PW_C023754	HMDB0043041
PW_C023755	HMDB0043042
PW_C023756	HMDB0043043
PW_C023757	HMDB0043044
PW_C023758	HMDB0043045
PW_C023760	HMDB0043047
PW_C023761	HMDB0043048
PW_C023762	HMDB0043049
PW_C023763	HMDB0043050
PW_C023764	HMDB0043051
PW_C023765	HMDB0043052
PW_C023766	HMDB0043053
PW_C023767	HMDB0043054
PW_C023768	HMDB0043055
PW_C023769	HMDB0043056
PW_C023770	HMDB0043057
PW_C023771	HMDB0043058
PW_C023772	HMDB0043059
PW_C023773	HMDB0043060
PW_C023774	HMDB0043062
PW_C023777	HMDB0043065
PW_C023778	HMDB0043066
PW_C023779	HMDB0043067
PW_C023780	HMDB0043068
PW_C023781	HMDB0043070
PW_C023782	HMDB0043071
PW_C023783	HMDB0043072
PW_C023784	HMDB0043073
PW_C023785	HMDB0043074
PW_C023787	HMDB0043076
PW_C023788	HMDB0043077
PW_C023789	HMDB0043078
PW_C023790	HMDB0043079
PW_C023791	HMDB0043080
PW_C023792	HMDB0043081
PW_C023793	HMDB0043083
PW_C023794	HMDB0043084
PW_C023795	HMDB0043085
PW_C023796	HMDB0043086
PW_C023797	HMDB0043087
PW_C023798	HMDB0043088
PW_C023799	HMDB0043089
PW_C023800	HMDB0043090
PW_C023801	HMDB0043091
PW_C023804	HMDB0043094
PW_C023805	HMDB0043095
PW_C023806	HMDB0043096
PW_C023807	HMDB0043097
PW_C023808	HMDB0043098
PW_C023809	HMDB0043099
PW_C023810	HMDB0043100
PW_C023811	HMDB0043101
PW_C023812	HMDB0043102
PW_C023813	HMDB0043103
PW_C062241	HMDB0114824
PW_C023815	HMDB0043105
PW_C023816	HMDB0043106
PW_C023817	HMDB0043107
PW_C023818	HMDB0043108
PW_C023819	HMDB0043109
PW_C023820	HMDB0043110
PW_C023821	HMDB0043111
PW_C023822	HMDB0043112
PW_C023823	HMDB0043113
PW_C023824	HMDB0043114
PW_C023825	HMDB0043115
PW_C023826	HMDB0043116
PW_C023827	HMDB0043117
PW_C023828	HMDB0043118
PW_C023829	HMDB0043119
PW_C023830	HMDB0043120
PW_C023833	HMDB0043123
PW_C023834	HMDB0043124
PW_C023835	HMDB0043125
PW_C023836	HMDB0043126
PW_C023837	HMDB0043127
PW_C023838	HMDB0043128
PW_C023839	HMDB0043129
PW_C023840	HMDB0043130
PW_C023841	HMDB0043131
PW_C023842	HMDB0043132
PW_C062248	HMDB0114831
PW_C023844	HMDB0043134
PW_C023845	HMDB0043135
PW_C023846	HMDB0043136
PW_C023847	HMDB0043137
PW_C023848	HMDB0043138
PW_C023849	HMDB0043139
PW_C023850	HMDB0043140
PW_C023851	HMDB0043141
PW_C023852	HMDB0043142
PW_C023853	HMDB0043143
PW_C023854	HMDB0043144
PW_C023855	HMDB0043145
PW_C023856	HMDB0043146
PW_C023857	HMDB0043147
PW_C023858	HMDB0043148
PW_C023859	HMDB0043149
PW_C023862	HMDB0043152
PW_C023863	HMDB0043153
PW_C023864	HMDB0043154
PW_C023865	HMDB0043155
PW_C023866	HMDB0043156
PW_C023867	HMDB0043157
PW_C023868	HMDB0043158
PW_C023869	HMDB0043159
PW_C023870	HMDB0043160
PW_C023871	HMDB0043161
PW_C062230	HMDB0114813
PW_C023873	HMDB0043163
PW_C023874	HMDB0043164
PW_C023875	HMDB0043165
PW_C023876	HMDB0043166
PW_C023877	HMDB0043167
PW_C023878	HMDB0043168
PW_C023879	HMDB0043169
PW_C023880	HMDB0043170
PW_C023881	HMDB0043171
PW_C023882	HMDB0043172
PW_C023883	HMDB0043173
PW_C023884	HMDB0043174
PW_C023885	HMDB0043175
PW_C023886	HMDB0043176
PW_C023887	HMDB0043177
PW_C023888	HMDB0043178
PW_C023891	HMDB0043181
PW_C023892	HMDB0043182
PW_C023893	HMDB0043183
PW_C023894	HMDB0043184
PW_C023895	HMDB0043185
PW_C023896	HMDB0043186
PW_C023897	HMDB0043187
PW_C023898	HMDB0043188
PW_C023899	HMDB0043189
PW_C023900	HMDB0043190
PW_C055572	
PW_C023902	HMDB0043192
PW_C023903	HMDB0043193
PW_C023904	HMDB0043194
PW_C023905	HMDB0043195
PW_C023906	HMDB0043196
PW_C023907	HMDB0043197
PW_C023908	HMDB0043198
PW_C023909	HMDB0043199
PW_C023910	HMDB0043200
PW_C023911	HMDB0043201
PW_C023912	HMDB0043202
PW_C023913	HMDB0043203
PW_C023914	HMDB0043204
PW_C023915	HMDB0043205
PW_C023916	HMDB0043206
PW_C023917	HMDB0043207
PW_C023920	HMDB0043210
PW_C023921	HMDB0043211
PW_C023922	HMDB0043212
PW_C023923	HMDB0043213
PW_C023924	HMDB0043214
PW_C023925	HMDB0043215
PW_C023926	HMDB0043216
PW_C023927	HMDB0043217
PW_C023928	HMDB0043218
PW_C023929	HMDB0043219
PW_C055605	
PW_C023931	HMDB0043221
PW_C023932	HMDB0043222
PW_C023933	HMDB0043223
PW_C023934	HMDB0043224
PW_C023935	HMDB0043225
PW_C023936	HMDB0043226
PW_C023937	HMDB0043227
PW_C023938	HMDB0043228
PW_C023939	HMDB0043229
PW_C023940	HMDB0043230
PW_C023941	HMDB0043231
PW_C023942	HMDB0043232
PW_C023943	HMDB0043233
PW_C023944	HMDB0043234
PW_C023945	HMDB0043235
PW_C023946	HMDB0043236
PW_C023949	HMDB0043239
PW_C023950	HMDB0043240
PW_C023951	HMDB0043241
PW_C023952	HMDB0043242
PW_C023953	HMDB0043243
PW_C023954	HMDB0043244
PW_C023955	HMDB0043245
PW_C023956	HMDB0043246
PW_C023957	HMDB0043247
PW_C023958	HMDB0043248
PW_C023960	HMDB0043250
PW_C023961	HMDB0043252
PW_C023962	HMDB0043253
PW_C023963	HMDB0043254
PW_C023964	HMDB0043255
PW_C023965	HMDB0043256
PW_C023966	HMDB0043258
PW_C023967	HMDB0043260
PW_C023968	HMDB0043261
PW_C023969	HMDB0043262
PW_C023970	HMDB0043263
PW_C023971	HMDB0043265
PW_C023974	HMDB0043268
PW_C023975	HMDB0043269
PW_C023976	HMDB0043270
PW_C023977	HMDB0043271
PW_C023978	HMDB0043273
PW_C023979	HMDB0043274
PW_C023980	HMDB0043275
PW_C023981	HMDB0043276
PW_C023982	HMDB0043277
PW_C023984	HMDB0043279
PW_C023985	HMDB0043280
PW_C023986	HMDB0043281
PW_C023987	HMDB0043282
PW_C023988	HMDB0043283
PW_C023989	HMDB0043284
PW_C023990	HMDB0043285
PW_C023991	HMDB0043286
PW_C023992	HMDB0043287
PW_C023993	HMDB0043288
PW_C023994	HMDB0043289
PW_C023995	HMDB0043290
PW_C023996	HMDB0043291
PW_C023997	HMDB0043292
PW_C023998	HMDB0043293
PW_C023999	HMDB0043294
PW_C024002	HMDB0043297
PW_C024003	HMDB0043298
PW_C024004	HMDB0043299
PW_C024005	HMDB0043300
PW_C024006	HMDB0043301
PW_C024007	HMDB0043302
PW_C024008	HMDB0043303
PW_C024009	HMDB0043304
PW_C024010	HMDB0043305
PW_C024011	HMDB0043306
PW_C062237	HMDB0114820
PW_C024013	HMDB0043308
PW_C024014	HMDB0043309
PW_C024015	HMDB0043310
PW_C024016	HMDB0043311
PW_C024017	HMDB0043312
PW_C024018	HMDB0043313
PW_C024019	HMDB0043314
PW_C024020	HMDB0043315
PW_C024021	HMDB0043316
PW_C024022	HMDB0043317
PW_C024023	HMDB0043318
PW_C024024	HMDB0043319
PW_C024025	HMDB0043320
PW_C024026	HMDB0043321
PW_C024027	HMDB0043322
PW_C024028	HMDB0043323
PW_C024031	HMDB0043326
PW_C024032	HMDB0043327
PW_C024033	HMDB0043328
PW_C024034	HMDB0043329
PW_C024035	HMDB0043330
PW_C024036	HMDB0043331
PW_C024037	HMDB0043332
PW_C024038	HMDB0043333
PW_C024039	HMDB0043334
PW_C024040	HMDB0043335
PW_C062242	HMDB0114825
PW_C024042	HMDB0043337
PW_C024043	HMDB0043338
PW_C024044	HMDB0043339
PW_C024045	HMDB0043340
PW_C024046	HMDB0043341
PW_C024047	HMDB0043342
PW_C024048	HMDB0043343
PW_C024049	HMDB0043344
PW_C024050	HMDB0043345
PW_C024051	HMDB0043346
PW_C024052	HMDB0043347
PW_C024053	HMDB0043348
PW_C024054	HMDB0043349
PW_C024055	HMDB0043350
